路線,路線名稱,站序,中文站點名稱,經度,緯度,去回,英文站點名稱
125,僑光科技大學-高鐵臺中站,16,復興南平路口,120.659423,24.118978,回程,Fuxing-Nanping Intersection
125,僑光科技大學-高鐵臺中站,17,和平國小,120.661325,24.121408,回程,Heping Elementary School
125,僑光科技大學-高鐵臺中站,18,復興新和街口,120.663035,24.123923,回程,Fuxing-Xinhe St.Intersection
125,僑光科技大學-高鐵臺中站,19,四育國中,120.665757,24.127025,回程,Siyu Junior High School
125,僑光科技大學-高鐵臺中站,20,高等法院臺中分院,120.668366,24.128377,回程,Taichung High Court
125,僑光科技大學-高鐵臺中站,21,公共資訊圖書館(復興路),120.671101,24.129348,回程,National Library of Public Information(Fuxing Rd.)
125,僑光科技大學-高鐵臺中站,22,第三分局,120.674688,24.131077,回程,3rd Precinct
125,僑光科技大學-高鐵臺中站,23,復興有恆街口,120.675726,24.131402,回程,Fuxing-Youheng Intersection
125,僑光科技大學-高鐵臺中站,24,林祖厝,120.678772,24.132802,回程,Linzucuo
125,僑光科技大學-高鐵臺中站,25,文化創意園區,120.67994,24.133169,回程,Cultural Creativity Park
125,僑光科技大學-高鐵臺中站,26,臺中酒廠(復興路),120.68241,24.134207,回程,Taichung Winery (Fuxing Rd.)
125,僑光科技大學-高鐵臺中站,27,臺中火車站,120.6846213,24.13794223,回程,Taichung Railway Station
125,僑光科技大學-高鐵臺中站,28,彰化銀行(臺灣大道),120.682614,24.139888,回程,Chang Hwa Bank (Taiwan Boulevard)
125,僑光科技大學-高鐵臺中站,29,第二市場(臺灣大道),120.680015,24.14205167,回程,2nd Market (Taiwan Boulevard)
125,僑光科技大學-高鐵臺中站,30,臺灣大道中華路口,120.6769395,24.1447662,回程,Taiwan Boulevard-Zhonghua Intersection
125,僑光科技大學-高鐵臺中站,31,臺灣大道原子街口,120.675292,24.146142,回程,Taiwan Boulevard-Yuanzi Intersection
125,僑光科技大學-高鐵臺中站,32,茄苳腳,120.672185,24.149005,回程,Qiedongjiao
125,僑光科技大學-高鐵臺中站,33,民權臺灣大道口,120.670502,24.15167,回程,Minquan-Taiwan Boulevard Intersection
125,僑光科技大學-高鐵臺中站,34,英才公園,120.670342,24.153707,回程,Yingcai Park
125,僑光科技大學-高鐵臺中站,35,淡溝里,120.669262,24.1551,回程,Dangou Village
125,僑光科技大學-高鐵臺中站,36,植物園(西屯路),120.667165,24.15807,回程,Botanical Garden (Xitun Rd.)
125,僑光科技大學-高鐵臺中站,37,西屯健行路口,120.666087,24.159523,回程,Xitun-Jianxing Intersection
125,僑光科技大學-高鐵臺中站,38,西屯忠明路口,120.66486,24.161223,回程,Xitun-Zhongming Intersection
125,僑光科技大學-高鐵臺中站,39,西屯太原路口,120.663422,24.16318,回程,Xitun-Taiyuan Intersection
125,僑光科技大學-高鐵臺中站,40,頂何厝(西屯路),120.661192,24.164027,回程,Dinghecuo (Xitun Rd.)
125,僑光科技大學-高鐵臺中站,41,華港新城,120.660097,24.164563,回程,Huagang Community
125,僑光科技大學-高鐵臺中站,42,何厝(西屯路),120.657993,24.165073,回程,Hecuo (Xitun Rd.)
125,僑光科技大學-高鐵臺中站,43,勤美社區,120.656473,24.165532,回程,Qinmei Community
125,僑光科技大學-高鐵臺中站,44,西屯文心路口,120.654073,24.166195,回程,Xitun-Wenxin Intersection
125,僑光科技大學-高鐵臺中站,45,西屯洛陽路口,120.652112,24.166687,回程,Xitun-Luoyang Intersection
125,僑光科技大學-高鐵臺中站,46,惠民公園,120.649877,24.167655,回程,Huimin Park
125,僑光科技大學-高鐵臺中站,47,西屯惠中路口,120.648197,24.169452,回程,Xitun-Huizhong Intersection
125,僑光科技大學-高鐵臺中站,48,上石里,120.647372,24.17042,回程,Shangshih Village
125,僑光科技大學-高鐵臺中站,49,西屯上石路口,120.646462,24.171427,回程,Xitun-Shangshi Intersection
125,僑光科技大學-高鐵臺中站,50,西屯河南路口,120.645097,24.172848,回程,Xitun-Henan Intersection
125,僑光科技大學-高鐵臺中站,51,頂湳仔,120.644465,24.173943,回程,Dingnanzi
125,僑光科技大學-高鐵臺中站,52,下湳仔,120.643765,24.176208,回程,Xiananzi
125,僑光科技大學-高鐵臺中站,53,大漁池,120.64289,24.17713,回程,Dayuchi
125,僑光科技大學-高鐵臺中站,54,逢甲大學(逢甲路),120.6441498,24.17869759,回程,Feng Chia U. (Fengjia Rd.)
125,僑光科技大學-高鐵臺中站,55,逢甲大學(福星路),120.64506,24.17941,回程,Feng Chia U. (Fuxing Rd.)
125,僑光科技大學-高鐵臺中站,56,福星西安街口,120.645045,24.181317,回程,Fuxing-Xian Intersection
125,僑光科技大學-高鐵臺中站,57,漢翔公司(星享道),120.644732,24.183871,回程,AIDC
125,僑光科技大學-高鐵臺中站,58,僑光科技大學,120.644362,24.186365,回程,Overseas Chinese  University
125,僑光科技大學-高鐵臺中站,59,福星北西苑路口,120.6419601,24.18731117,回程,Fuxing N. -Xiyuan Intersection
125,僑光科技大學-高鐵臺中站,60,西苑高中,120.6403033,24.18621333,回程,Shi Yuan H.S.
125,僑光科技大學-高鐵臺中站,61,文修停車場,120.6416631,24.18504661,回程,Wenxiu Parking Lot
157,向上惠文路口 - 大甲區公所,1,向上惠文路口,120.644056,24.146806,去程,Xiangshang-Huiwen Intersection
157,向上惠文路口 - 大甲區公所,2,文心公益路口,120.64664,24.150323,去程,Wenxin-Gongyi Intersection
157,向上惠文路口 - 大甲區公所,3,文心市政路口,120.646747,24.154312,去程,Wenxin-Shizheng Intersection
157,向上惠文路口 - 大甲區公所,4,中央健保局(文心路),120.6466627,24.15736559,去程,NHI Bureau(Wenxin Rd.)
157,向上惠文路口 - 大甲區公所,5,市警局,120.647502,24.159788,去程,Taichung City Police Bureau
157,向上惠文路口 - 大甲區公所,6,臺中市政府,120.647998,24.163322,去程,Taichung City Hall
157,向上惠文路口 - 大甲區公所,7,新光三越,120.644217,24.165686,去程,Shin Kong Mitsukoshi Department Store
157,向上惠文路口 - 大甲區公所,8,教師新村,120.641588,24.16701,去程,Teachers Community
157,向上惠文路口 - 大甲區公所,9,河南臺灣大道口,120.641493,24.168436,去程,Henan-Taiwan Boulevard Intersection
157,向上惠文路口 - 大甲區公所,10,青海上仁街口,120.643263,24.172057,去程,Qinghai-Shangren St. Intersection
157,向上惠文路口 - 大甲區公所,11,至善國中(青海路),120.640815,24.173853,去程,Zhishan J.H.S. (Qinghai Rd.)
157,向上惠文路口 - 大甲區公所,12,至善國中(逢甲路),120.640333,24.175631,去程,Zhishan J.H.S. (Fengjia Rd.)
157,向上惠文路口 - 大甲區公所,13,逢甲大學(逢甲路),120.6441498,24.17869759,去程,Feng Chia U. (Fengjia Rd.)
157,向上惠文路口 - 大甲區公所,14,逢甲大學(福星路),120.64506,24.17941,去程,Feng Chia U. (Fuxing Rd.)
157,向上惠文路口 - 大甲區公所,15,福星西安街口,120.645053,24.181555,去程,Fuxing-Xian Intersection
157,向上惠文路口 - 大甲區公所,16,漢翔公司(星享道),120.644732,24.183871,去程,AIDC
157,向上惠文路口 - 大甲區公所,17,僑光科技大學,120.644405,24.18661333,去程,Overseas Chinese  University
157,向上惠文路口 - 大甲區公所,18,福星北西苑路口,120.641947,24.187254,去程,Fuxing N. -Xiyuan Intersection
157,向上惠文路口 - 大甲區公所,19,黎明福星北路口,120.6407318,24.18867493,去程,Liming-Fuxing N. Intersection
157,向上惠文路口 - 大甲區公所,20,黎明僑大三街口,120.6430511,24.19124413,去程,Liming-Qiaoda 3rd Intersection
157,向上惠文路口 - 大甲區公所,21,中清環中路口,120.6565475,24.19878387,去程,Zhongqing-Huanzhong Intersection
157,向上惠文路口 - 大甲區公所,22,外埔國中,120.649342,24.332718,去程,Waipu  J.H.S.
157,向上惠文路口 - 大甲區公所,23,外埔,120.652487,24.332596,去程,Waipu
157,向上惠文路口 - 大甲區公所,24,外埔郵局,120.655737,24.329492,去程,Waipu Post Office
157,向上惠文路口 - 大甲區公所,25,外埔區公所,120.654518,24.331952,去程,Waipu District Office
157,向上惠文路口 - 大甲區公所,26,外埔,120.652543,24.332532,去程,Waipu
157,向上惠文路口 - 大甲區公所,27,后寮,120.650008,24.335003,去程,Houliao
157,向上惠文路口 - 大甲區公所,28,大甲東,120.641253,24.340695,去程,Dajia East
157,向上惠文路口 - 大甲區公所,29,大甲東新城,120.638472,24.342017,去程,Dajiadong Community
157,向上惠文路口 - 大甲區公所,30,東泰新城,120.636558,24.343233,去程,Dongtai Community
157,向上惠文路口 - 大甲區公所,31,甲工入口,120.632442,24.345681,去程,Jiagong Entrance
157,向上惠文路口 - 大甲區公所,32,中山里,120.629335,24.344768,去程,Zhongshan Village
157,向上惠文路口 - 大甲區公所,33,永光寺,120.628445,24.342903,去程,Yongguang Temple
157,向上惠文路口 - 大甲區公所,34,中正紀念館,120.626433,24.340275,去程,Zhongzheng Memorial Hall
157,向上惠文路口 - 大甲區公所,35,大甲高中(水源路),120.622902,24.341816,去程,Dajia H.S. (Shuiyuan Rd.)
157,向上惠文路口 - 大甲區公所,36,南陽里,120.624308,24.342721,去程,Nanyang Village
157,向上惠文路口 - 大甲區公所,37,大甲,120.6255269,24.34320626,去程,Dajia
157,向上惠文路口 - 大甲區公所,38,大甲火車站,120.626643,24.344614,去程,Dajia Railway Station
157,向上惠文路口 - 大甲區公所,39,文昌祠,120.622856,24.34726,去程,Wenchang Temple
157,向上惠文路口 - 大甲區公所,40,大甲區公所,120.622408,24.349691,去程,Dajia District Office
157,向上惠文路口 - 大甲區公所,1,大甲區公所,120.622357,24.349827,回程,Dajia District Office
157,向上惠文路口 - 大甲區公所,2,文昌祠,120.622856,24.34726,回程,Wenchang Temple
157,向上惠文路口 - 大甲區公所,3,大甲火車站,120.626643,24.344614,回程,Dajia Railway Station
157,向上惠文路口 - 大甲區公所,4,大甲,120.6255269,24.34320626,回程,Dajia
157,向上惠文路口 - 大甲區公所,5,南陽里,120.624308,24.342721,回程,Nanyang Village
157,向上惠文路口 - 大甲區公所,6,大甲高中(水源路),120.622902,24.341816,回程,Dajia H.S. (Shuiyuan Rd.)
157,向上惠文路口 - 大甲區公所,7,中正紀念館,120.626433,24.340275,回程,Zhongzheng Memorial Hall
157,向上惠文路口 - 大甲區公所,8,永光寺,120.628445,24.342903,回程,Yongguang Temple
157,向上惠文路口 - 大甲區公所,9,中山里,120.629335,24.344768,回程,Zhongshan Village
157,向上惠文路口 - 大甲區公所,10,甲工入口,120.632442,24.345681,回程,Jiagong Entrance
157,向上惠文路口 - 大甲區公所,11,東泰新城,120.636558,24.343233,回程,Dongtai Community
157,向上惠文路口 - 大甲區公所,12,大甲東新城,120.638472,24.342017,回程,Dajiadong Community
157,向上惠文路口 - 大甲區公所,13,大甲東,120.641253,24.340695,回程,Dajia East
157,向上惠文路口 - 大甲區公所,14,后寮,120.650008,24.335003,回程,Houliao
157,向上惠文路口 - 大甲區公所,15,外埔,120.652487,24.332596,回程,Waipu
157,向上惠文路口 - 大甲區公所,16,外埔區公所,120.6546067,24.33210833,回程,Waipu District Office
157,向上惠文路口 - 大甲區公所,17,外埔郵局,120.655737,24.329492,回程,Waipu Post Office
157,向上惠文路口 - 大甲區公所,18,外埔,120.652543,24.332532,回程,Waipu
157,向上惠文路口 - 大甲區公所,19,外埔國中,120.649273,24.332833,回程,Waipu  J.H.S.
157,向上惠文路口 - 大甲區公所,20,中清環中路口,120.6563616,24.19825856,回程,Zhongqing-Huanzhong Intersection
157,向上惠文路口 - 大甲區公所,21,黎明僑大三街口,120.6430588,24.19096947,回程,Liming-Qiaoda 3rd Intersection
157,向上惠文路口 - 大甲區公所,22,黎明福星北路口,120.6409607,24.18865013,回程,Liming-Fuxing N. Intersection
157,向上惠文路口 - 大甲區公所,23,福星北西苑路口,120.641947,24.187254,回程,Fuxing N. -Xiyuan Intersection
157,向上惠文路口 - 大甲區公所,24,僑光科技大學,120.644405,24.18661333,回程,Overseas Chinese  University
157,向上惠文路口 - 大甲區公所,25,漢翔公司(星享道),120.644732,24.183871,回程,AIDC
157,向上惠文路口 - 大甲區公所,26,福星西安街口,120.644946,24.181538,回程,Fuxing-Xian Intersection
157,向上惠文路口 - 大甲區公所,27,逢甲大學(福星路),120.645083,24.179378,回程,Feng Chia U. (Fuxing Rd.)
157,向上惠文路口 - 大甲區公所,28,逢甲大學(逢甲路),120.6442719,24.17879295,回程,Feng Chia U. (Fengjia Rd.)
157,向上惠文路口 - 大甲區公所,29,至善國中(逢甲路),120.640108,24.175542,回程,Zhishan J.H.S. (Fengjia Rd.)
157,向上惠文路口 - 大甲區公所,30,至善國中(青海路),120.640815,24.173853,回程,Zhishan J.H.S. (Qinghai Rd.)
157,向上惠文路口 - 大甲區公所,31,青海上仁街口,120.643263,24.172057,回程,Qinghai-Shangren St. Intersection
157,向上惠文路口 - 大甲區公所,32,河南青海路口,120.643478,24.170643,回程,Henan-Qinghai Intersection
157,向上惠文路口 - 大甲區公所,33,河南臺灣大道口,120.641493,24.168436,回程,Henan-Taiwan Boulevard Intersection
157,向上惠文路口 - 大甲區公所,34,教師新村,120.642023,24.16727,回程,Teachers Community
157,向上惠文路口 - 大甲區公所,35,新光三越,120.64426,24.165888,回程,Shin Kong Mitsukoshi Department Store
157,向上惠文路口 - 大甲區公所,36,臺中市政府,120.647045,24.164377,回程,Taichung City Hall
157,向上惠文路口 - 大甲區公所,37,文心臺灣大道口,120.64839,24.160638,回程,Wenxin-Taiwan Boulevard Intersection
157,向上惠文路口 - 大甲區公所,38,市警局,120.647585,24.159353,回程,Taichung City Police Bureau
157,向上惠文路口 - 大甲區公所,39,中央健保局(文心路),120.6466627,24.15736559,回程,NHI Bureau(Wenxin Rd.)
157,向上惠文路口 - 大甲區公所,40,文心市政路口,120.646936,24.154683,回程,Wenxin-Shizheng Intersection
157,向上惠文路口 - 大甲區公所,41,文心公益路口,120.646842,24.15047,回程,Wenxin-Gongyi Intersection
157,向上惠文路口 - 大甲區公所,42,文心森林公園(文心路),120.646496,24.146313,回程,Wenxin Forest Park(Wenxin Rd.)
157,向上惠文路口 - 大甲區公所,43,文心大墩七街口,120.6465983,24.14418857,回程,Wenxin-Dadun 7th intersection
157,向上惠文路口 - 大甲區公所,44,向上惠文路口,120.643425,24.14690167,回程,Xiangshang-Huiwen Intersection
160,高鐵臺中站  -  僑光科技大學,1,高鐵臺中站,120.615897,24.111169,去程,HSR Taichung Station
160,高鐵臺中站  -  僑光科技大學,2,環中向上路口(哈魚碼頭),120.6232738,24.1439536,去程,Huanzhong-Xiangshang Intersection(Hayu Pier)
160,高鐵臺中站  -  僑光科技大學,3,向上永春東七路口,120.63473,24.146338,去程,Xiangshang-Yongchun E. 7th Intersection
160,高鐵臺中站  -  僑光科技大學,4,黎明新村(黎明路),120.6346983,24.15475,去程,Liming Community (Liming Rd.)
160,高鐵臺中站  -  僑光科技大學,5,朝馬轉運站(朝富路),120.6380433,24.167245,去程,ChaoMa Transfer Station (Chaofu Rd.)
160,高鐵臺中站  -  僑光科技大學,6,河南青海路口,120.6437552,24.17087405,去程,Henan-Qinghai Intersection
160,高鐵臺中站  -  僑光科技大學,7,逢甲大學(福星路),120.64503,24.179405,去程,Feng Chia U. (Fuxing Rd.)
160,高鐵臺中站  -  僑光科技大學,8,僑光科技大學,120.6443775,24.1863385,去程,Overseas Chinese  University
160,高鐵臺中站  -  僑光科技大學,9,文修停車場,120.6416631,24.18504661,去程,Wenxiu Parking Lot
160,高鐵臺中站  -  僑光科技大學,1,文修停車場,120.6416631,24.18504661,回程,Wenxiu Parking Lot
160,高鐵臺中站  -  僑光科技大學,2,僑光科技大學,120.644355,24.18639833,回程,Overseas Chinese  University
160,高鐵臺中站  -  僑光科技大學,3,逢甲大學(福星路),120.6452483,24.17928,回程,Feng Chia U. (Fuxing Rd.)
160,高鐵臺中站  -  僑光科技大學,4,河南青海路口,120.643615,24.170665,回程,Henan-Qinghai Intersection
160,高鐵臺中站  -  僑光科技大學,5,和欣朝馬轉運站,120.63755,24.168205,回程,Ho-HSIN bus Chaoma Transfer Station
160,高鐵臺中站  -  僑光科技大學,6,黎明新村(黎明路),120.6345833,24.15474833,回程,Liming Community (Liming Rd.)
160,高鐵臺中站  -  僑光科技大學,7,向上永春東七路口,120.63473,24.146338,回程,Xiangshang-Yongchun E. 7th Intersection
160,高鐵臺中站  -  僑光科技大學,8,環中向上路口(哈魚碼頭),120.6232738,24.1439536,回程,Huanzhong-Xiangshang Intersection(Hayu Pier)
160,高鐵臺中站  -  僑光科技大學,9,高鐵臺中站,120.615897,24.111169,回程,HSR Taichung Station
167,大甲站-僑光科技大學,1,巨業大甲停車場,120.629361,24.350622,去程,Geya Dajia Parking Lot
167,大甲站-僑光科技大學,2,大甲郵局,120.62774,24.34733,去程,Dajia Post Office
167,大甲站-僑光科技大學,3,大甲火車站,120.62692,24.345072,去程,Dajia Railway Station
167,大甲站-僑光科技大學,4,大甲,120.62576,24.343351,去程,Dajia
167,大甲站-僑光科技大學,5,南陽里,120.624454,24.342835,去程,Nanyang Village
167,大甲站-僑光科技大學,6,大甲高中(中山路),120.6214339,24.34212123,去程,Dajia Senior High School.(Zhongshan Rd.)
167,大甲站-僑光科技大學,7,水尾橋,120.618744,24.339715,去程,Shuiwei Bridge
167,大甲站-僑光科技大學,8,外水尾,120.617508,24.33744,去程,Waishuiwei
167,大甲站-僑光科技大學,9,番子寮,120.613075,24.332038,去程,Fanziliao
167,大甲站-僑光科技大學,10,武陵里,120.6097565,24.3285408,去程,Wuling Village
167,大甲站-僑光科技大學,11,水汴頭,120.60827,24.32677,去程,Shuibiantou
167,大甲站-僑光科技大學,12,大甲溪橋,120.60346,24.31061,去程,Dajia River Bridge
167,大甲站-僑光科技大學,13,甲南(中山路),120.60117,24.30478,去程,Jianan(Zhongshan Rd.)
167,大甲站-僑光科技大學,14,劉厝,120.5959167,24.30102158,去程,Liucuo
167,大甲站-僑光科技大學,15,中牛埔,120.59262,24.29788,去程,ZhongNiupu
167,大甲站-僑光科技大學,16,菁埔庄,120.59084,24.29572,去程,Jingpuzhuang
167,大甲站-僑光科技大學,17,頂湳子,120.58861,24.29345,去程,Dingnanzi
167,大甲站-僑光科技大學,18,福元批發,120.58706,24.29065,去程,Fuyuan Co.
167,大甲站-僑光科技大學,19,三田國小,120.58562,24.28813,去程,Santian El. School
167,大甲站-僑光科技大學,20,下湳子,120.58327,24.28398,去程,Xiananzi
167,大甲站-僑光科技大學,21,朝興宮,120.58128,24.28091,去程,Chaoxing Temple
167,大甲站-僑光科技大學,22,下湳加油站,120.578853,24.277986,去程,Xianan Gas Station
167,大甲站-僑光科技大學,23,中山高美路口,120.57725,24.274608,去程,Zhongshan-Gaomei Intersection
167,大甲站-僑光科技大學,24,中山董公街口,120.5768716,24.27283631,去程,Zhongshan-Donggong Intersection
167,大甲站-僑光科技大學,25,清水,120.5759436,24.27030317,去程,Qingshui
167,大甲站-僑光科技大學,26,華南銀行(清水分行),120.575155,24.26830302,去程,Hua-Nan Commercial Bank(Qingshui Branch)
167,大甲站-僑光科技大學,27,清水高中(中山路),120.57421,24.26615,去程,Qingshui H. S.( Zhongshan Rd.)
167,大甲站-僑光科技大學,28,清水火車站(中山路),120.572623,24.262139,去程,Qingshui Station (Zhongshan Rd.)
167,大甲站-僑光科技大學,29,中山星河路口,120.5714,24.259974,去程,Zhongshan-Xinghe Intersection
167,大甲站-僑光科技大學,30,鹿峰里,120.570745,24.25885,去程,Lufeng Village
167,大甲站-僑光科技大學,31,勞工育樂中心,120.56993,24.25755,去程,Laborers Recreation Center
167,大甲站-僑光科技大學,32,中峰,120.5687284,24.25537712,去程,Zhongfeng
167,大甲站-僑光科技大學,33,中山長春路口,120.567862,24.253704,去程,Zhongshan-Changchun Intersection
167,大甲站-僑光科技大學,34,鹿寮,120.56664,24.2515,去程,Luliao
167,大甲站-僑光科技大學,35,鹿寮成衣商圈,120.564843,24.248898,去程,Luliao Clothes Shopping District
167,大甲站-僑光科技大學,36,家扶中心,120.56257,24.24659,去程,Family Center
167,大甲站-僑光科技大學,37,文化莊,120.56214,24.24543,去程,Wunhuazhuang
167,大甲站-僑光科技大學,38,童綜合醫院(沙鹿院區),120.561268,24.242447,去程,Tungs MetroHarbor Hosp.(Shalu)
167,大甲站-僑光科技大學,39,第一銀行(沙鹿分行),120.5599952,24.23932429,去程,First Bank Shalu Branch
167,大甲站-僑光科技大學,40,巨業沙鹿站,120.56106,24.23782504,去程,Shalu Bus Station
167,大甲站-僑光科技大學,41,居仁里,120.56294,24.24004,去程,Juren Village
167,大甲站-僑光科技大學,42,沙鹿高工(臺灣大道),120.56527,24.23937,去程,Sha-Lu Ind. Voc. H.S.(Taiwan Boulevard)
167,大甲站-僑光科技大學,43,竹林國小,120.56765,24.23829,去程,Chu-Lin El. School
167,大甲站-僑光科技大學,44,竹林里,120.56994,24.23632,去程,Chulin Village
167,大甲站-僑光科技大學,45,紅竹巷,120.57129,24.2342,去程,Hongzhu Ln.
167,大甲站-僑光科技大學,46,臺灣大道北勢路口,120.57331,24.23102,去程,Taiwan Boulevard-Beishi Rd. Intersection
167,大甲站-僑光科技大學,47,靜宜大學,120.5771,24.22495,去程,Providence University
167,大甲站-僑光科技大學,48,下晉江,120.57809,24.22357,去程,Xiajinjiang
167,大甲站-僑光科技大學,49,晉江里,120.57949,24.220979,去程,Jinjiang Village
167,大甲站-僑光科技大學,50,弘光科技大學,120.5804121,24.21734985,去程,Hungkuang University
167,大甲站-僑光科技大學,51,頂六路,120.58079,24.21365,去程,Dingliu Rd.
167,大甲站-僑光科技大學,52,祿清宮,120.58123,24.209142,去程,Luqing Temple
167,大甲站-僑光科技大學,53,后厝仔,120.58048,24.1992,去程,Houcuozi
167,大甲站-僑光科技大學,54,下坪頂,120.5829,24.18717,去程,Xingpingding
167,大甲站-僑光科技大學,55,坪頂,120.586135,24.185798,去程,Pingding
167,大甲站-僑光科技大學,56,東海街口,120.588437,24.184802,去程,Donghai St.
167,大甲站-僑光科技大學,57,台糖公營學苑,120.5912805,24.18380364,去程,Taisugar Learning School
167,大甲站-僑光科技大學,58,東海別墅,120.5944,24.1823,去程,Donghai Villa
167,大甲站-僑光科技大學,59,台中精機,120.59741,24.18183,去程,Victor Taichung Machinery
167,大甲站-僑光科技大學,60,臺中榮總(臺灣大道),120.604582,24.183038,去程,Taichung Veterans General Hospital
167,大甲站-僑光科技大學,61,東大附中,120.606475,24.183471,去程,THU Affiliated H.S.
167,大甲站-僑光科技大學,62,普濟寺,120.60865,24.18406,去程,Puji Temple
167,大甲站-僑光科技大學,63,玉門臺灣大道口,120.609795,24.18503,去程,Yumen-Taiwan Boulevard Intersection
167,大甲站-僑光科技大學,64,玉門福科路口,120.610345,24.188376,去程,Yumen-Fuke Intersection
167,大甲站-僑光科技大學,65,榮總宿舍,120.610721,24.189801,去程,Dormitory of Veterans General Hospital
167,大甲站-僑光科技大學,66,西屯玉門路口,120.611161,24.19086003,去程,Xitun-Yumen Intersection
167,大甲站-僑光科技大學,67,福科國中,120.61416,24.18968,去程,Focus J.H.S.
167,大甲站-僑光科技大學,68,麗景天地,120.61595,24.18904,去程,Lijing Community
167,大甲站-僑光科技大學,69,宏台別墅,120.617961,24.188028,去程,Hongtai Villa
167,大甲站-僑光科技大學,70,福安里(西屯路),120.62196,24.186408,去程,Fu-an Village(Xtun Rd.)
167,大甲站-僑光科技大學,71,永安國小(西屯路),120.62434,24.185335,去程,Yongan Elememtary School (Xitun Rd.)
167,大甲站-僑光科技大學,72,水堀頭,120.626468,24.184463,去程,Shuijuetou
167,大甲站-僑光科技大學,73,甲八,120.631978,24.183021,去程,Jiaba
167,大甲站-僑光科技大學,74,火房,120.637041,24.181366,去程,Huofang
167,大甲站-僑光科技大學,75,黎明福科路口,120.63752,24.179593,去程,Liming-Fuke Intersection
167,大甲站-僑光科技大學,76,西屯郵局,120.637348,24.176865,去程,Xitun Post Office
167,大甲站-僑光科技大學,77,青海光明路口,120.6385,24.175001,去程,Qinghai-Guangming Intersection
167,大甲站-僑光科技大學,78,至善國中(逢甲路),120.639955,24.1758,去程,Zhishan J.H.S. (Fengjia Rd.)
167,大甲站-僑光科技大學,79,逢甲大學(逢甲路),120.6441498,24.17869759,去程,Feng Chia U. (Fengjia Rd.)
167,大甲站-僑光科技大學,80,逢甲大學(福星路),120.645156,24.179508,去程,Feng Chia U. (Fuxing Rd.)
167,大甲站-僑光科技大學,81,福星西安街口,120.645076,24.181523,去程,Fuxing-Xian Intersection
167,大甲站-僑光科技大學,82,漢翔公司(星享道),120.644732,24.183871,去程,AIDC
167,大甲站-僑光科技大學,83,僑光科技大學,120.644411,24.18657,去程,Overseas Chinese  University
167,大甲站-僑光科技大學,84,西苑高中,120.6403033,24.18621333,去程,Shi Yuan H.S.
167,大甲站-僑光科技大學,85,文修停車場,120.6416631,24.18504661,去程,Wenxiu Parking Lot
167,大甲站-僑光科技大學,1,文修停車場,120.6416631,24.18504661,回程,Wenxiu Parking Lot
167,大甲站-僑光科技大學,2,西苑高中,120.6403033,24.18621333,回程,Shi Yuan H.S.
167,大甲站-僑光科技大學,3,僑光科技大學,120.644343,24.186603,回程,Overseas Chinese  University
167,大甲站-僑光科技大學,4,漢翔公司(星享道),120.644732,24.183871,回程,AIDC
167,大甲站-僑光科技大學,5,福星西安街口,120.64491,24.181481,回程,Fuxing-Xian Intersection
167,大甲站-僑光科技大學,6,逢甲大學(福星路),120.644981,24.179344,回程,Feng Chia U. (Fuxing Rd.)
167,大甲站-僑光科技大學,7,逢甲大學(逢甲路),120.6442719,24.17879295,回程,Feng Chia U. (Fengjia Rd.)
167,大甲站-僑光科技大學,8,至善國中(逢甲路),120.640225,24.175535,回程,Zhishan J.H.S. (Fengjia Rd.)
167,大甲站-僑光科技大學,9,青海光明路口,120.638826,24.175576,回程,Qinghai-Guangming Intersection
167,大甲站-僑光科技大學,10,西屯郵局,120.637775,24.176463,回程,Xitun Post Office
167,大甲站-僑光科技大學,11,黎明福科路口,120.637506,24.179641,回程,Liming-Fuke Intersection
167,大甲站-僑光科技大學,12,火房,120.6375,24.181226,回程,Huofang
167,大甲站-僑光科技大學,13,甲八,120.631975,24.183083,回程,Jiaba
167,大甲站-僑光科技大學,14,水堀頭,120.626468,24.184463,回程,Shuijuetou
167,大甲站-僑光科技大學,15,永安國小(西屯路),120.62434,24.185335,回程,Yongan Elememtary School (Xitun Rd.)
167,大甲站-僑光科技大學,16,福安里(西屯路),120.621776,24.186638,回程,Fu-an Village(Xtun Rd.)
167,大甲站-僑光科技大學,17,宏台別墅,120.617908,24.188288,回程,Hongtai Villa
167,大甲站-僑光科技大學,18,麗景天地,120.61591,24.189128,回程,Lijing Community
167,大甲站-僑光科技大學,19,福科國中,120.614246,24.189926,回程,Focus J.H.S.
167,大甲站-僑光科技大學,20,西屯玉門路口,120.611808,24.190871,回程,Xitun-Yumen Intersection
167,大甲站-僑光科技大學,21,榮總宿舍,120.610721,24.189801,回程,Dormitory of Veterans General Hospital
167,大甲站-僑光科技大學,22,玉門福科路口,120.610155,24.187528,回程,Yumen-Fuke Intersection
167,大甲站-僑光科技大學,23,玉門臺灣大道口,120.609643,24.185159,回程,Yumen-Taiwan Boulevard Intersection
167,大甲站-僑光科技大學,24,普濟寺,120.608355,24.184358,回程,Puji Temple
167,大甲站-僑光科技大學,25,東大附中,120.606437,24.183864,回程,THU Affiliated H.S.
167,大甲站-僑光科技大學,26,臺中榮總(臺灣大道),120.604911,24.183486,回程,Taichung Veterans General Hospital
167,大甲站-僑光科技大學,27,台中精機,120.59758,24.18211,回程,Victor Taichung Machinery
167,大甲站-僑光科技大學,28,東海別墅,120.59358,24.18267,回程,Donghai Villa
